0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
0.14475709853382826,-0.4900854899651148,-0.016495620307980963,0.0591658907976956,0.05294430819365114,0.07806462760843214,0.04855106375257771,0.04197463640994107,0.06752779855609718,0.24117116193847155,-0.40712854976230317,0.08752988780197701,0.06161405068054604,-0.5719227202133363,-0.14161168055755413,1
0.16191440389147638,-0.484004133344009,-0.05992175959064444,0.04972398049678366,0.05964850388024282,0.08982735746287288,0.03999570613398902,0.04367511127805235,0.07027264060264297,0.25284842365050975,-0.3903168647126388,0.07399268773100065,0.10173358124528287,-0.5882597366850562,-0.1919406809646389,1
0.14591562753374626,-0.47439018239342234,-0.01489736617619869,0.08067287426846816,0.06081526821141202,0.07848137757467792,0.05266354361782035,0.04013990865212406,0.059113636069219065,0.3435387729356041,-0.33389038985873287,0.06334832543756619,0.05862577696184035,-0.5505765902173061,-0.196064172808316,1
0.14861580758558035,-0.5031665306530494,-0.022629715254068393,0.05707851913507579,0.046624810868798064,0.06748488799464537,0.042936474574998586,0.03523485924920491,0.05393145870394861,0.2615067578218808,-0.40758696369160796,0.08046561103611549,0.07765879803659326,-0.5689270486714992,-0.13485106904109412,1
0.16706343442067936,-0.4702699151983956,-0.05770817773114081,0.08659880787091065,0.07574137574906363,0.07341647154320917,0.0702339954803006,0.06087904234387316,0.05943328440550873,0.31973984338364647,-0.33628035955739866,0.03860735834503104,0.07752087889345782,-0.5441596161488895,-0.17806783485069333,1
0.14436938891168405,-0.4769062153753524,-0.0262961079931336,0.06076492204058994,0.059943116203459774,0.09557135417134138,0.04833345399708844,0.04316241667359423,0.0830113589037305,0.2648628159222812,-0.3671700261323221,0.07274605662680922,0.07014980030499274,-0.5895529390173799,-0.17602207932563874,1
0.11571718262261874,-0.4980182538027197,-0.02680754954614275,0.09367398617358463,0.043317687326671996,0.09604232450011163,0.05461343287414412,0.03408211076348975,0.07761885271332888,0.24582980509450203,-0.44125948084305155,0.09646412992634401,-0.12191207727681086,-0.5818263985090868,-0.19836565712511167,1
0.17626425824028077,-0.45949863490656806,-0.060839156092964496,0.07524799423581166,0.07113966860202385,0.08165752998979874,0.057840771974317265,0.05467427101683059,0.0641628361940752,0.31845256730679306,-0.35736457626545337,0.042986573636958125,0.08262393842434346,-0.569794674748537,-0.18928757356681758,1
0.14372729304280607,-0.4890263545731983,-0.028137295820614493,0.05690198594812163,0.05485037349540269,0.07033867461763685,0.04621806453568485,0.04410335176329026,0.06039671362926754,0.2527258391035849,-0.3953750705596074,0.042219413979189824,0.0638820799850992,-0.5681740260767876,-0.15799378194841218,1
0.1506003282316646,-0.4963256331589393,-0.03744232759383494,0.07137401600136829,0.04526142098405889,0.0565948298215238,0.056441951440053276,0.03520964867227141,0.04742816743115089,0.2945003942624622,-0.4105171240737773,0.031367275382147675,0.06659451541753358,-0.5595144577907023,-0.11070146609628717,1
0.14606734320233358,-0.4695742085745058,-0.06067293713403976,0.1137027885339814,0.07733042668296124,0.08240229172209113,0.07922457301974672,0.05587481834922452,0.06395698200829805,0.3966994579119323,-0.3578720387338512,0.07952264518132557,0.0027679962727757967,-0.6341277281314909,-0.17822765866616774,1
0.05876369775986232,-0.16341759879771595,0.17687704653132338,0.13371317082024625,0.39864603090895934,0.2068178624293275,0.11560185534673721,0.3654163687299404,0.17767078964979974,0.2048367610058055,0.31973679618448747,0.42736651548776416,-0.13772696964127262,-0.5538014139943388,-0.07339822955066055,1
0.10053367399191568,0.1004232551148108,0.4713440287659452,0.08276453851670655,0.06168980362908269,0.03900952480267584,0.06922932350006154,0.041819763485941366,0.03037319896038544,0.1982166011474018,0.23731517027058757,0.5356321619794624,-0.027038144785528462,0.017289553598546448,0.3993491494910213,1
0.23754844735262495,-0.45174920270842184,-0.010829812454198073,0.1323699729354463,0.11061157398744788,0.08539171091139168,0.10660025312717611,0.08630124330946773,0.06872425164021942,0.46919966631821985,-0.2543334678967908,0.16552465249874304,0.09229368989234943,-0.5939727257519628,-0.12086635694329828,1
0.14928701920566045,-0.47768541780567564,-0.06944255522467246,0.0925088201174515,0.09602667450971,0.09293419560737927,0.0745711374782436,0.07338814160129552,0.06908449865616084,0.31794687915242315,-0.31455772373695834,0.03827172298904369,0.05680216403214233,-0.5837252917386904,-0.2384977912351085,1
0.13952684915860714,-0.5042600470896637,-0.024403776272182865,0.08291287813185534,0.05741703375039304,0.05081648695692942,0.05991325606552729,0.04030032878966635,0.04228498740280921,0.2918492459800033,-0.3638633818175253,0.0364337384241058,0.007825079681857527,-0.5610695953027838,-0.11874067882352457,1
0.1416891335879505,-0.5040930620443316,-0.04354445895239545,0.09262182546109157,0.08316650244784292,0.08581103433380226,0.07729920005798947,0.06261161822751624,0.06757606762469759,0.30962566017032467,-0.34382681826137174,0.059896088275390724,0.034075938926794835,-0.6145822519902908,-0.1944179768219474,1
0.12315109396334427,-0.5134974845537164,0.015578127469573277,0.07316780877658642,0.05676986337359212,0.07157321823662126,0.05557090700639339,0.048105409352088804,0.049742117740516414,0.24979884228788118,-0.4352190454367191,0.08687461015853182,0.0010056792029808914,-0.5913208646571044,-0.15158478282599586,1
0.14088612826070077,-0.4870783635479907,-0.06514964561599917,0.09299369943244898,0.14470523851370154,0.12748747400317323,0.07515867380677117,0.09126782164732651,0.08856017309345113,0.3082311341427577,-0.1405474411546752,0.09051862521229448,0.03714083746577912,-0.6877877165164297,-0.34733884621044253,1
0.15294803851641597,-0.4679650585616087,-0.05648710988783965,0.0927801140808072,0.11321534885232006,0.13541400278133314,0.06357213033628062,0.07578206167214582,0.10082516563512137,0.2659048819173908,-0.2303190743877297,0.0668005465692687,-0.05408587736368642,-0.6639370023935162,-0.3498800502199769,1
0.15066009421838733,-0.49571503302939346,-0.056507891312079006,0.0596179255789736,0.09423278775235634,0.10085864349032363,0.04788751082314517,0.0686612175340783,0.07804910083984398,0.22993831147780153,-0.30169110211447625,0.04413731579535596,0.044925680656532574,-0.6291676522003824,-0.2708144873334962,1
0.12174583745857497,-0.49887767046125286,-0.0353773831651603,0.07561622884496257,0.06480253041436834,0.09471124253297013,0.06165503631449178,0.0458228144691085,0.07181783101548248,0.28346674497141655,-0.36478007285249314,0.09283609725412889,0.0505804218834478,-0.5799602334945889,-0.2083867065381958,1
0.18759672086484314,-0.464010136170097,-0.08212629382331431,0.09772251305666561,0.0905446297979065,0.09655804506234913,0.07413070834433069,0.06585216468286932,0.08364426689848363,0.31889698880513495,-0.2804268254938841,0.033237224710180424,0.03442840203334452,-0.6042856709249034,-0.1944179768219474,1
0.1370687958741169,-0.49224300724234604,-0.07635979239175421,0.09909338562390288,0.0827580707666255,0.11315966857227741,0.0774830935194617,0.06609771714705917,0.09463193675791573,0.32563976907487135,-0.3540742522746443,0.05404648853760796,0.015885764232974386,-0.6221286778565899,-0.24209386448771997,1
0.12016434837583334,-0.502207278161491,-0.012784475030361064,0.09643838776195142,0.07282069829034749,0.06995147545285842,0.0700099512913521,0.048988072347354486,0.054999093076770755,0.33711781424682474,-0.32624570819882337,0.057754433117560566,0.01809249050474282,-0.5860661800605892,-0.1726018176135402,1
0.15316105260664986,-0.4801867017463201,-0.07475834373938013,0.0600022014014998,0.05967848151572245,0.09865115450776223,0.043556503483444496,0.04292470967702202,0.08338598746612798,0.2906845954379693,-0.4124814737335918,0.04806901906046379,0.0839724914041986,-0.5990800786510464,-0.20702818273269918,1
0.12376254231214959,-0.49544003940126735,-0.024820919535139353,0.06432209708245182,0.050129835005160675,0.07949111922842764,0.04654355084433226,0.0350980126210874,0.06386620154675945,0.25114739526773633,-0.41172850586833687,0.0688143480182104,0.04995211844123193,-0.5699419517165121,-0.1905342100145,1
0.12097961610286045,-0.48927026186991984,-0.016254282766475624,0.11071754191024177,0.07502389120610846,0.11004921482432332,0.07730778349702969,0.05952199481654354,0.08383989137686812,0.2556987782260798,-0.3417642292267836,0.1026014232189627,-0.13446284738932202,-0.5873921106080183,-0.2560785765855158,1
0.13454179049834977,-0.48102482864619756,-0.05100510387832382,0.08094312239986541,0.06493527820653086,0.08352625186853753,0.06446248629863822,0.05169890333721622,0.06351298592374037,0.27333726814977877,-0.4060481355576224,0.05367888307503477,0.023548011605132313,-0.603041560915238,-0.20624503534989258,1
0.13098037766441623,-0.4986452191344074,-0.013580405293989729,0.0916578365125359,0.0665586818014017,0.08407045821968509,0.07036701554528821,0.042395641442085595,0.053412025821235,0.3122921276785342,-0.3425499636177638,0.07981032270568855,0.03773849169717147,-0.593498002444562,-0.2248806739129039,1
0.0006455543829263166,-0.4891982324319592,-0.13427889475881416,0.04539863500089814,0.03412315508548589,0.0688452559202993,0.03680177344909989,0.02309770028491496,0.04552017076942187,0.06965941600591252,-0.43587382865665725,0.027195831050337294,-0.056353901544752616,-0.5639342445252852,-0.23248836233836034,1
0.13481762878462095,-0.488599111805956,-0.007933776276689819,0.0633428821872245,0.07331567940896407,0.11222540524391156,0.04785379571777708,0.050069786376631856,0.09200824567981812,0.25831925219262963,-0.37514211034809186,0.17170988759251293,0.0626561166756554,-0.6400535600554973,-0.19866932237451307,1
0.15601906525804907,-0.4954858479565238,-0.031189960245681124,0.054051341827187155,0.07367678095555359,0.07659229623221489,0.041095388608138494,0.0581538153177215,0.06304310152304862,0.24771471029766245,-0.3849312125262446,0.06363600830542016,0.08647038594731105,-0.6043511273551144,-0.158169593488925,1
0.11030456821428244,-0.5097046155361935,-0.015560641101997253,0.08008294905803251,0.047112923595525005,0.05916985598121137,0.05265863894482473,0.03224117548123515,0.04402356743770552,0.2984847558050785,-0.40377281312484803,0.043785698057821065,0.009020390706385939,-0.5647855064947702,-0.13322085009278206,1
0.1215190323250203,-0.5003165735531987,-0.01724040548654132,0.0779784255792444,0.068557889729304,0.08529126844218662,0.044930187699254644,0.050940976983184415,0.07262942262372,0.31495857981628306,-0.3623737007356549,0.0736570523750133,0.01611563100857971,-0.5829395409288731,-0.16600101922557253,1
0.12303003073337693,-0.48426603842256577,-0.04913674624801284,0.06532384525298426,0.05488401852093573,0.08497607528569316,0.05194973143402772,0.03890038978712226,0.06879841049975757,0.25526970157092244,-0.40629370662982767,0.05551687832695462,0.05258792700399306,-0.5723155682535165,-0.18346993859212968,1
0.14792313777777852,-0.48748270149031026,-0.051326352290929134,0.10823189595096777,0.06915646816920987,0.10352718436792585,0.08686750638343928,0.05119208875612684,0.07666820988640914,0.331570333217597,-0.3516842935218697,0.04444098638824823,0.03456632322587505,-0.5886525847252364,-0.23728311955052095,1
0.1406547313045058,-0.49893987596173617,-0.02902432701096682,0.049805750698405565,0.052057824557250026,0.06681459875431833,0.03883839857334157,0.04261042029898643,0.05571191405330276,0.22681209812201275,-0.41997880727723247,0.056875396788960364,0.05681748838137968,-0.572070051910768,-0.15030618161521847,1
0.13540302763541306,-0.48401067625055727,-0.046111251849134206,0.03776382053820068,0.05690559584514988,0.06615015604511991,0.028152628405140146,0.0394523790469007,0.05355267243640338,0.2066603995529377,-0.35770834292886666,0.03812788689860769,0.0749463626041591,-0.5572063524133657,-0.16197342167118023,1
0.14687647652729272,-0.4892457184450635,-0.05115374091373452,0.09940203728236381,0.05739984094691528,0.09407809591034078,0.07650845789904001,0.04023223439964233,0.07199811326253996,0.33086541827616833,-0.3599182636608864,0.043466045083381255,0.05678683968290521,-0.5631157928650907,-0.25300993261095195,1
0.10783119718985298,-0.504196188759588,-0.04277569838472699,0.08611961820427433,0.05165983429741355,0.08532126802453167,0.06050263500487393,0.03774828327793415,0.07382331993747634,0.2523886880499042,-0.4335820326574168,0.0813446527082069,-0.07667417820241151,-0.5988345623082978,-0.16988478603301993,1
0.11263389230280636,-0.4705907721112349,-0.08540111393967445,0.033191772439518465,0.06985498726154278,0.09734543858972308,0.027702085364682306,0.0545478901932586,0.0723529269420351,0.1705865279277663,-0.3421407350511938,0.05411041806379768,0.06637997452821143,-0.5570098736638187,-0.2596107309989194,1
0.1497360257124051,-0.48971553525667144,-0.05517974236736859,0.0710209577482968,0.05936267591446974,0.08912298546226433,0.05833238263121532,0.048456386074127486,0.07520580972753685,0.2885851442220002,-0.39308335665455196,0.029353473933205976,0.07928319442620646,-0.5773083723997305,-0.20355998456294022,1
0.11336793682885142,-0.4956446400021882,-0.014916545290543171,0.0494114619672959,0.03373815334119323,0.06747149475821221,0.03828671790200966,0.026550074913240407,0.06003518786249765,0.2076411681510979,-0.44916602653442506,0.062245525080319775,0.05077963842353239,-0.5632467330902413,-0.10940687716047148,1
-0.030702231527874935,-0.04591236067737496,0.2311872945710498,0.13427865140592662,0.3903668380649097,0.2558742652655121,0.11898979745723588,0.36177573834347815,0.23272997477127183,0.1765477663864008,0.29275945934869485,0.48877140249006445,-0.21632631003189595,-0.5237792968752139,-0.1037490606577669,1
0.02101946866070754,0.12065951994565109,0.3983597877070231,0.22403687533036146,0.21672436124926575,0.1300837771510791,0.12512756026822255,0.1363186423217712,0.09597926030278951,0.6466572700018203,0.28424719539531296,0.545189690266725,-0.10816601817076499,-0.46055938591204626,0.14802378439956398,2
0.23702281090211477,-0.43872707226038277,0.02023064280580391,0.20128206635053922,0.13938171349094655,0.1447599531997437,0.11665648939655435,0.09779345448448275,0.09872410496764587,0.7779422149249815,-0.16348143687789252,0.33752867782055995,0.06910773430988315,-0.6819764333452929,-0.22285089542590586,2
0.2923503657260679,-0.556324007943538,-0.10531375091196711,0.22668570760897971,0.18867757483810346,0.07707850625746805,0.185287845025851,0.1452895952747073,0.060342052078275366,0.5946765752872243,-0.22855113232916824,0.016839146281266038,-0.02792696523887017,-0.8615361186484116,-0.22024574051621781,2
0.2299888678431654,-0.533915455504422,-0.062439007714812755,0.22512869842285863,0.4809453236855159,0.11660456140145214,0.18425834494588136,0.4406667312127075,0.0911605320404355,0.46912301895459896,0.03586920259855497,0.0762462302466449,-0.1382173436933789,-1.1042501490255734,-0.2611450449709649,2
0.22643971966334342,-0.4967725210646634,-0.0843143022425773,0.26297712200812917,0.28307474353131834,0.10574693895710013,0.21790052192552686,0.22642945567084993,0.08709201918317633,0.5924698894910021,0.0075986689033844534,0.09110997867304094,-0.13489193941493982,-0.9335792937026491,-0.22289884791403913,2
0.2895475197072256,-0.5365608000723304,-0.06894070422272491,0.2363792215383865,0.48580190105476617,0.147023221046565,0.16953549793480133,0.45529799842911534,0.13200485530724643,0.6811527336555512,0.06579307924831723,0.11762500080432425,-0.06758675712890949,-1.012743263638443,-0.2932060229645935,2
0.2593735884264515,-0.5562061247437896,-0.047791015240857646,0.2597551848590039,0.45492611750146933,0.12624160879436325,0.20883423866811235,0.4054734393142416,0.09615091685157927,0.6198240834364717,0.039797938039625835,0.1615450074324838,-0.10943794940443363,-1.2003240981152616,-0.2475119399237219,2
0.30353877367825965,-0.5375871786803648,-0.07646048459625424,0.21510439611549895,0.1656037735221666,0.06875943706805847,0.18562620688244383,0.13828170365017523,0.05678146411359838,0.5859263001439161,-0.25657611684391635,0.018469365229577983,0.03401464152984568,-0.7521371340069364,-0.16609692954533029,2
0.2456443777020481,-0.4990020770838629,-0.06975261444195614,0.16170898643903456,0.30005067566414234,0.08668385325852683,0.11932724526327657,0.24356202116701992,0.07012048527383449,0.4825472718501487,0.0005760531941989555,0.039102817516492694,-0.005032171267215113,-0.9800856495320126,-0.22312259591221228,2
0.27382611878429824,-0.5400033484645412,-0.06504096743062915,0.23813472966343704,0.4338468306296722,0.13421589968912692,0.1807940931792262,0.3619688965474282,0.1107122828938906,0.5991513262524073,0.1093038357787266,0.18112359581981252,-0.14902112262237854,-1.130834599510566,-0.23434233997182763,2
0.2533709841132058,-0.5221407078875587,-0.06557637870864595,0.16573439803250553,0.3117450982996532,0.07091616834720807,0.13700558069809193,0.2667464791339875,0.05500228820652048,0.48648569620946125,-0.07935736364626178,0.07057242601890201,0.002905916952957499,-1.0285401551020077,-0.15081762316822767,2
0.24094128594058972,-0.501292207665736,-0.04654437834966539,0.12446392586841229,0.2599429553432648,0.10314172260739358,0.10861694886094415,0.19245406898980558,0.0781513888458668,0.43891842432217776,-0.030722880257914142,0.12397007040055086,0.08639376420112455,-0.9618007022374874,-0.23896129098696628,2
0.27133129443945964,-0.4994947959839206,-0.062323932216535184,0.19106865111690477,0.48398212945041663,0.14383806859658976,0.139285251948162,0.45225157965530816,0.12415711057049303,0.44858818603715744,-0.03118123945776219,0.15083671026936862,-0.09806717467714132,-1.085719575929386,-0.2333833810485081,2
0.24339014254052532,-0.5243506275249894,-0.06597434658167119,0.18915396086232758,0.5250989772151138,0.11091026674602163,0.15836332776245704,0.4955462796149204,0.09463417543056468,0.50145770325449,0.0415822409219726,0.0729697992814915,-0.0431288651892876,-1.055484725412075,-0.2287644353768603,2
0.2748314116696645,-0.5616506853092778,-0.06137297298014007,0.2136751099547994,0.25289315821488734,0.09960223219872547,0.17109951171579957,0.19336750033833244,0.0794172067536863,0.576455765215995,-0.15973277010607212,0.11201513678975306,-0.0888111806385421,-0.9504564351825245,-0.22732600500711753,2
0.27531565751912196,-0.5392454270361606,-0.06914368057524724,0.13992092160550187,0.31752292409509747,0.09127631753399043,0.12358713932246738,0.2571292641186033,0.06626038421087938,0.4553615893879339,0.022822526536481202,0.08110491164150435,0.07099264463653032,-1.039769709215731,-0.2227230363735263,2
0.23131290160806647,-0.5347765003642919,-0.05213346977278781,0.2211191249832584,0.498973045224522,0.09473698600704955,0.1735820746343233,0.4679518090470416,0.07361554465981887,0.5261913873690012,0.029583223484745735,0.07453609404710448,-0.15573324394666654,-1.0993228560390271,-0.2080031133505843,2
0.2812707529169959,-0.5167239513911334,-0.07240252012684686,0.2647495107542113,0.46124936928668653,0.11890255640214986,0.19279776666559267,0.3894294537945155,0.09574751824973142,0.6200998807348477,0.07739922155428314,0.15106045826754189,-0.2018293270723016,-1.093004121345384,-0.2346939577093623,2
0.2311474000708802,-0.513440184454437,-0.07032958605701091,0.1795243221888033,0.15942721803618665,0.05687081206928607,0.15278367069770044,0.12291510787240637,0.043683459419455915,0.49928160467490024,-0.2783642474051873,0.02185766217858176,0.03743200215068221,-0.7608785775602425,-0.15128111223310348,2
0.2827832877053611,-0.4903408570627743,-0.06258444792124362,0.1571712733207007,0.4493729969478471,0.12006969704859366,0.10398221046008678,0.4050183613642404,0.09390249600792584,0.45016662987300626,0.013229859324309867,0.12278736882254893,-0.09973754411446634,-1.0806613700824177,-0.21923884513523784,2
0.23546891082272206,-0.5205381040649772,-0.07432521772617531,0.20700569666854463,0.39235555249346116,0.09345062611376406,0.16909568036077555,0.35651319164159034,0.0761503760647479,0.4628399332975732,0.011478297792138159,0.08116884116769407,-0.09288749340006897,-1.0252170372207448,-0.20429517411412268,2
0.28017812271758763,-0.5620141173610718,-0.06428499084454191,0.180131540675389,0.24107979708799804,0.06692432209852962,0.13942960506364305,0.19693610610302628,0.053214802132180404,0.6076871066177754,-0.12126388377439612,0.03331714196140867,0.08879970240183965,-0.8527292186648945,-0.18299046180221545,2
0.26662973869936585,-0.5296609666154801,-0.08969082426136196,0.1345675381083821,0.5031847014559514,0.14159213969884082,0.10414986181236507,0.4665358309204587,0.11202540604881042,0.44674926412868277,0.09478387995836557,0.19450097207531436,-0.001875325608109768,-1.0456301394389826,-0.2254560449921028,2
0.21845872654433812,-0.477055180199772,-0.06805846495219102,0.25194244909759184,0.35423466895574374,0.10129380606682063,0.2017451336594731,0.3074589903484608,0.08494556190480335,0.5981399499436677,0.003997328356050156,0.07122771434932895,-0.1475193159031768,-0.9171440925856122,-0.22536014535932725,2
0.31586121370258324,-0.5910818326603856,-0.08224776056429381,0.3023318762599405,0.5149106769967472,0.1397459400280102,0.21723573971788887,0.4535955435587195,0.11380682067769736,0.6878341704169566,0.05953984039009397,0.11703364200008681,-0.2827426339507817,-1.186769910328279,-0.26896049901304697,2
0.2114247773372045,-0.5301815082199807,-0.0574125008404629,0.15490416174235574,0.553994686404773,0.13784136165202354,0.1274985626600316,0.5228444306745761,0.10988055355971213,0.3587253362404157,0.036556730452435904,0.17538587809635287,-0.036631277581440025,-1.1313747792481779,-0.20717202416662628,2
0.30518769840263343,-0.5508188381169006,-0.06529668382547113,0.1778463133864451,0.46702497443451557,0.10511200924013266,0.15557427158291617,0.4355691929470936,0.08546691374200088,0.5149739227394112,0.03996163603378844,0.07343330437684004,0.0412018279274633,-1.0854086031564265,-0.23574879489149347,2
0.2527304143773627,-0.5290340099310467,-0.04356683289725423,0.2649776068887715,0.529079826002451,0.12519284543934756,0.22356567474382122,0.4953416604059844,0.08981863959415394,0.5454696338959588,0.11292154590655934,0.09812631363775104,-0.12421076552681232,-1.117034895380835,-0.2939571842103412,2
0.25175577485284417,-0.5171692055404808,-0.06118597735268298,0.26995852152999616,0.2366381289062608,0.12029858197691308,0.22919159907252343,0.19536886331079434,0.09399774976225868,0.5978027732725524,-0.13989264151589997,0.11422072681726392,-0.19801353337129546,-0.806222698647161,-0.2242094085444204,2
0.3055999305699982,-0.5405369995252638,-0.06798814231307751,0.3330692128904363,0.3721974679935687,0.12239126129950847,0.25218355541282267,0.32747164359011316,0.10703662037352782,0.7026223211355462,0.0024585768433040833,0.09421059275419075,-0.2558788089339319,-0.9726210989329339,-0.22238740101753895,2
0.21010380490694486,-0.5366115295172269,-0.06365208164215982,0.2382973778925527,0.4497797189680387,0.11095650179834136,0.19430263579536816,0.40662257669567436,0.08957889930760098,0.48489193314786205,0.05240263488094654,0.11332570276362519,-0.13476934462104162,-1.0892390083718257,-0.24175822913173262,2
0.2857960757717082,-0.5484959787726272,-0.05536673762078127,0.19156542482693373,0.1622087470610172,0.07840176007133785,0.1483165789355134,0.13898396117111397,0.058814442851548056,0.5978640501755541,-0.28828430075438216,0.05091390969336329,0.02457475017691224,-0.7351780625303836,-0.1991487991644273,2
